"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US18143","Scott County, Indiana","23743","*****","23222","*****","22689","17","60","51","66","56","129","68","0","21","11","17","267","86","0","21","267","86","521","*****","460","83","0","21","0","21","0","21","0","21","61","83","0","21","0","21","0","21"
"0500000US18145","Shelby County, Indiana","44399","*****","42555","*****","41011","110","481","114","41","48","290","86","0","24","104","110","628","137","0","24","628","137","1844","*****","884","251","0","24","16","19","0","24","0","24","926","253","18","28","0","24","18","28"
"0500000US18147","Spencer County, Indiana","20526","*****","19937","*****","19495","9","149","52","43","30","57","44","13","17","0","21","180","46","7","9","173","45","589","*****","375","102","0","21","3","6","0","21","0","21","185","98","26","23","26","23","0","21"
"0500000US18149","Starke County, Indiana","22941","*****","22106","*****","21655","21","84","66","33","35","160","81","0","21","0","21","174","79","0","21","174","79","835","*****","541","151","0","21","16","22","0","21","0","21","249","151","29","34","12","15","17","30"
"0500000US18151","Steuben County, Indiana","34474","*****","33268","*****","32389","7","93","54","35","23","140","55","14","19","7","7","590","83","0","24","590","83","1206","*****","1095","73","0","24","0","24","0","24","0","24","85","68","26","23","5","7","21","22"
"0500000US18153","Sullivan County, Indiana","20792","*****","20435","*****","19135","21","799","125","11","12","105","96","0","21","0","21","385","124","0","21","385","124","357","*****","247","73","27","20","0","21","0","21","0","21","47","51","36","28","36","28","0","21"
"0500000US18155","Switzerland County, Indiana","10628","*****","10420","*****","10157","18","99","77","0","18","56","53","0","18","0","18","108","64","0","18","108","64","208","*****","120","77","0","18","0","18","0","18","70","80","18","33","0","18","0","18","0","18"
"0500000US18157","Tippecanoe County, Indiana","189294","*****","173808","*****","144589","166","9445","388","332","142","15320","299","74","58","258","158","3790","526","145","84","3645","526","15486","*****","11151","890","200","117","98","76","58","40","0","27","3354","882","625","285","346","216","279","151"
"0500000US18159","Tipton County, Indiana","15218","*****","14806","*****","14472","18","25","23","0","18","38","29","61","78","0","18","210","85","0","18","210","85","412","*****","169","123","0","18","1","4","13","21","0","18","179","131","50","77","50","77","0","18"
"0500000US18161","Union County, Indiana","7153","*****","7025","93","6838","16","5","8","0","16","71","59","0","16","0","16","111","89","0","16","111","89","128","93","128","93","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"0500000US18163","Vanderburgh County, Indiana","181313","*****","176628","*****","152149","93","16961","544","206","93","2196","233","262","56","389","222","4465","593","77","117","4388","601","4685","*****","2700","361","101","90","0","27","13","18","20","33","1622","385","229","126","190","119","39","33"
"0500000US18165","Vermillion County, Indiana","15560","*****","15503","47","15025","78","217","134","48","21","43","53","0","18","47","78","123","86","0","18","123","86","57","47","41","35","2","5","0","18","0","18","0","18","14","21","0","18","0","18","0","18"
"0500000US18167","Vigo County, Indiana","107693","*****","104867","*****","92262","69","7013","374","193","71","2022","163","48","52","121","67","3208","426","79","49","3129","412","2826","*****","1623","298","24","24","0","27","6","7","0","27","807","309","366","144","303","129","63","83"
"0500000US18169","Wabash County, Indiana","31631","*****","30826","*****","29889","18","304","47","191","88","92","50","0","24","0","24","350","116","30","23","320","118","805","*****","374","110","10","16","4","8","0","24","0","24","350","114","67","55","60","51","7","10"
"0500000US18171","Warren County, Indiana","8247","*****","8110","*****","7935","11","53","31","18","29","1","2","0","16","8","11","95","41","0","16","95","41","137","*****","127","9","0","16","0","16","0","16","0","16","2","3","8","10","6","9","2","3"
"0500000US18173","Warrick County, Indiana","61928","*****","60806","*****","57318","93","1072","131","88","60","1680","68","3","5","34","39","611","174","49","61","562","165","1122","*****","711","196","0","27","0","27","0","27","0","27","343","201","68","73","33","48","35","49"
"0500000US18175","Washington County, Indiana","27827","*****","27458","*****","26938","26","24","24","77","75","86","34","0","21","19","26","314","90","0","21","314","90","369","*****","361","14","0","21","0","21","0","21","0","21","8","14","0","21","0","21","0","21"
"0500000US18177","Wayne County, Indiana","66613","*****","64664","*****","58859","18","3300","254","109","64","682","148","0","27","27","28","1687","281","0","27","1687","281","1949","*****","1138","238","197","134","21","25","0","27","0","27","512","244","81","71","31","30","50","66"
"0500000US18179","Wells County, Indiana","27947","*****","27135","*****","26450","21","202","78","37","52","131","80","0","21","0","21","315","122","4","6","311","121","812","*****","408","168","0","21","0","21","0","21","0","21","322","178","82","72","57","77","25","33"
"0500000US18181","White County, Indiana","24217","*****","22244","*****","21683","25","97","34","68","74","61","44","0","21","0","21","335","94","22","25","313","89","1973","*****","516","215","9","17","3","4","0","21","0","21","1371","220","74","54","48","43","26","27"
"0500000US18183","Whitley County, Indiana","33649","*****","32974","*****","32138","88","139","21","109","58","114","48","0","24","12","16","462","107","57","87","405","58","675","*****","470","153","0","24","17","25","23","33","0","24","36","48","129","140","110","135","19","24"
"0500000US19001","Adair County, Iowa","7124","*****","6989","*****","6867","13","27","13","0","13","31","10","0","13","0","13","64","18","0","13","64","18","135","*****","100","24","0","13","0","13","9","11","0","13","11","12","15","13","10","11","5","7"
"0500000US19003","Adams County, Iowa","3726","*****","3679","*****","3643","34","16","32","3","5","10","10","0","9","0","9","7","9","0","9","7","9","47","*****","19","13","0","9","0","9","0","9","0","9","28","13","0","9","0","9","0","9"
"0500000US19005","Allamakee County, Iowa","13880","*****","12996","*****","12602","15","174","66","22","16","65","36","10","17","0","15","123","57","0","15","123","57","884","*****","830","47","0","15","3","6","5","8","0","15","17","20","29","37","29","37","0","15"
"0500000US19007","Appanoose County, Iowa","12510","*****","12271","*****","11938","15","74","46","22","25","68","28","0","15","0","15","169","57","0","15","169","57","239","*****","218","26","0","15","0","15","0","15","0","15","10","12","11","23","11","23","0","15"
"0500000US19009","Audubon County, Iowa","5637","*****","5600","34","5461","13","2","3","4","7","26","31","0","13","0","13","107","46","0","13","107","46","37","34","17","18","18","27","0","13","0","13","0","13","0","13","2","3","0","13","2","3"
"0500000US19011","Benton County, Iowa","25626","*****","25255","*****","24730","7","155","47","47","32","85","27","0","17","6","7","232","63","0","17","232","63","371","*****","247","70","0","17","0","17","0","17","0","17","44","43","80","66","77","67","3","5"
"0500000US19013","Black Hawk County, Iowa","133009","*****","127271","*****","108350","164","12031","446","428","58","3073","247","363","68","393","291","2633","466","27","28","2606","467","5738","*****","3334","419","72","56","194","135","8","12","35","41","1700","369","395","170","174","108","221","155"
"0500000US19015","Boone County, Iowa","26399","*****","25714","*****","24924","17","135","91","59","73","98","56","93","125","0","17","405","162","0","17","405","162","685","*****","524","102","0","17","73","99","0","17","0","17","71","55","17","22","5","11","12","17"
"0500000US19017","Bremer County, Iowa","24782","*****","24402","*****","23602","35","247","58","55","22","277","36","11","23","18","35","192","68","0","17","192","68","380","*****","245","60","11","16","26","32","0","17","0","17","60","49","38","28","24","27","14","17"
"0500000US19019","Buchanan County, Iowa","21125","*****","20804","*****","20334","24","22","19","66","23","123","35","0","17","2","3","257","55","17","24","240","52","321","*****","240","67","0","17","6","7","0","17","0","17","4","6","71","67","24","22","47","61"
"0500000US19021","Buena Vista County, Iowa","20260","*****","15153","*****","12226","12","551","57","3","4","2125","142","97","141","11","12","140","65","0","17","140","65","5107","*****","3458","508","0","17","0","17","30","35","0","17","1520","510","99","90","91","89","8","9"
"0500000US19023","Butler County, Iowa","14735","*****","14541","*****","14243","15","81","21","28","29","83","63","9","15","0","15","97","48","0","15","97","48","194","*****","132","51","3","5","0","15","0","15","0","15","7","12","52","54","0","15","52","54"
"0500000US19025","Calhoun County, Iowa","9780","*****","9598","*****","9241","6","121","59","62","42","30","10","0","13","4","6","140","64","0","13","140","64","182","*****","120","32","0","13","2","6","0","13","0","13","34","26","26","23","12","12","14","20"
"0500000US19027","Carroll County, Iowa","20344","*****","20197","71","20043","113","35","54","3","5","22","18","0","17","0","17","94","78","0","17","94","78","147","71","108","62","0","17","1","2","0","17","0","17","35","32","3","5","1","3","2","4"
"0500000US19029","Cass County, Iowa","13191","*****","12865","*****","12615","15","40","38","12","14","53","5","21","32","0","15","124","47","0","15","124","47","326","*****","196","71","0","15","42","61","8","12","0","15","59","58","21","23","8","18","13","15"
"0500000US19031","Cedar County, Iowa","18445","*****","18087","*****","17643","15","136","96","29","46","59","53","0","15","0","15","220","110","0","15","220","110","358","*****","281","53","0","15","16","17","0","15","0","15","39","35","22","23","18","19","4","8"
"0500000US19033","Cerro Gordo County, Iowa","42984","*****","40950","*****","39094","29","745","141","127","48","482","68","8","13","18","29","476","161","0","20","476","161","2034","*****","1398","232","0","20","81","83","0","20","0","20","321","167","234","141","83","54","151","132"
"0500000US19035","Cherokee County, Iowa","11468","*****","11321","66","10741","15","269","112","51","47","78","64","0","15","0","15","182","80","3","6","179","80","147","66","130","65","0","15","0","15","0","15","0","15","7","10","10","12","0","15","10","12"
"0500000US19037","Chickasaw County, Iowa","12099","*****","11804","*****","11609","15","51","38","34","31","52","27","0","15","0","15","58","30","0","15","58","30","295","*****","249","46","11","15","0","15","0","15","0","15","26","35","9","16","0","15","9","16"
"0500000US19039","Clarke County, Iowa","9282","*****","8055","*****","7972","60","6","7","8","17","16","20","0","13","0","13","53","55","0","13","53","55","1227","*****","1054","146","0","13","15","26","0","13","0","13","126","141","32","50","0","13","32","50"
"0500000US19041","Clay County, Iowa","16313","*****","15746","*****","15249","51","44","49","5","7","89","88","3","6","37","51","319","83","3","5","316","83","567","*****","309","116","64","66","0","15","0","15","0","15","141","107","53","80","2","3","51","80"
"0500000US19043","Clayton County, Iowa","17672","*****","17333","*****","16965","15","181","26","36","23","79","15","0","15","0","15","72","36","0","15","72","36","339","*****","250","57","0","15","0","15","0","15","0","15","56","47","33","32","33","32","0","15"
"0500000US19045","Clinton County, Iowa","47218","*****","45775","*****","43145","34","1262","142","171","77","343","48","2","3","14","26","838","183","13","20","825","185","1443","*****","1130","134","0","20","0","20","0","20","0","20","144","85","169","107","35","54","134","96"
"0500000US19047","Crawford County, Iowa","17132","*****","12374","*****","11401","5","428","94","40","21","337","21","28","33","3","5","137","90","0","15","137","90","4758","*****","3298","658","10","15","53","76","0","15","0","15","1221","605","176","191","134","166","42","57"
"0500000US19049","Dallas County, Iowa","84002","*****","78882","*****","72040","95","1361","259","88","73","3597","268","67","96","95","95","1634","372","0","22","1634","372","5120","*****","4505","270","0","22","0","22","0","22","0","22","433","243","182","142","100","76","82","89"
"0500000US19051","Davis County, Iowa","8885","*****","8761","*****","8609","13","5","10","0","13","62","51","0","13","0","13","85","52","0","13","85","52","124","*****","96","32","0","13","0","13","0","13","0","13","5","8","23","32","23","32","0","13"
"0500000US19053","Decatur County, Iowa","8044","*****","7817","*****","7476","13","127","42","30","20","54","32","14","17","0","13","116","34","0","13","116","34","227","*****","155","36","0","13","0","13","4","5","24","25","37","25","7","10","0","13","7","10"
"0500000US19055","Delaware County, Iowa","17258","*****","17004","*****","16698","15","48","43","55","41","48","18","0","15","1","3","154","48","0","15","154","48","254","*****","167","56","0","15","0","15","18","23","0","15","45","39","24","28","24","28","0","15"
"0500000US19057","Des Moines County, Iowa","39600","*****","38407","*****","34741","3","2328","235","56","59","318","88","0","20","2","3","962","270","0","20","962","270","1193","*****","1017","94","23","30","2","3","0","20","0","20","94","56","57","50","25","41","32","29"
"0500000US19059","Dickinson County, Iowa","17056","*****","16723","*****","16354","8","111","13","43","14","140","37","0","15","0","15","75","39","5","8","70","40","333","*****","260","70","0","15","0","15","0","15","0","15","42","54","31","42","26","42","5","5"
"0500000US19061","Dubuque County, Iowa","96802","*****","94487","*****","88171","74","3263","160","85","56","1157","110","380","24","137","136","1294","191","0","22","1294","191","2315","*****","1801","184","63","48","96","93","12","18","14","21","255","162","74","58","74","58","0","22"
"0500000US19063","Emmet County, Iowa","9551","*****","8638","*****","8363","13","168","58","28","40","36","40","0","13","0","13","43","26","0","13","43","26","913","*****","778","97","5","8","0","13","0","13","0","13","84","62","46","55","41","55","5","9"
"0500000US19065","Fayette County, Iowa","19929","*****","19467","*****","18717","28","379","123","9","15","131","92","0","15","0","15","231","93","25","28","206","88","462","*****","300","79","26","31","0","15","0","15","0","15","60","45","76","46","29","34","47","48"
"0500000US19067","Floyd County, Iowa","15858","*****","15391","*****","14593","15","274","79","90","110","224","32","27","40","0","15","183","112","0","15","183","112","467","*****","373","67","0","15","0","15","0","15","0","15","32","36","62","73","62","73","0","15"
"0500000US19069","Franklin County, Iowa","10245","*****","8974","*****","8747","15","142","78","0","15","0","15","0","15","0","15","85","78","0","15","85","78","1271","*****","692","231","0","15","10","13","0","15","0","15","563","230","6","10","0","15","6","10"
"0500000US19071","Fremont County, Iowa","6968","*****","6784","*****","6619","7","32","31","48","32","0","13","0","13","0","13","85","38","7","7","78","38","184","*****","32","24","1","3","0","13","0","13","0","13","151","25","0","13","0","13","0","13"
"0500000US19073","Greene County, Iowa","9003","*****","8751","*****","8542","13","25","22","12","23","59","7","0","13","8","13","105","41","0","13","105","41","252","*****","113","78","8","14","0","13","0","13","0","13","53","37","78","47","78","47","0","13"
"0500000US19075","Grundy County, Iowa","12341","*****","12186","*****","11976","15","69","41","14","13","44","11","0","15","0","15","83","36","3","6","80","36","155","*****","155","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"0500000US19077","Guthrie County, Iowa","10674","*****","10388","*****","10162","15","3","5","36","26","27","9","0","15","0","15","160","27","0","15","160","27","286","*****","210","55","0","15","0","15","0","15","0","15","67","54","9","13","9","13","0","15"
"0500000US19079","Hamilton County, Iowa","15110","*****","14209","*****","13495","15","206","17","4","7","459","61","24","49","0","15","21","22","0","15","21","22","901","*****","664","117","0","15","2","5","0","15","0","15","232","112","3","25","3","25","0","15"
"0500000US19081","Hancock County, Iowa","10888","*****","10435","*****","10179","15","70","36","26","20","18","22","0","15","0","15","142","36","0","15","142","36","453","*****","360","44","0","15","0","15","22","22","8","11","36","33","27","26","22","25","5","5"
"0500000US19083","Hardin County, Iowa","17127","*****","16392","*****","15764","20","217","93","169","132","74","87","3","5","7","14","158","83","17","20","141","79","735","*****","571","98","13","18","2","5","0","15","0","15","113","75","36","38","12","12","24","31"
"0500000US19085","Harrison County, Iowa","14143","*****","13910","*****","13628","6","31","27","32","27","40","20","16","22","2","6","161","41","0","15","161","41","233","*****","143","40","0","15","31","29","0","15","0","15","21","18","38","24","5","9","33","24"
"0500000US19087","Henry County, Iowa","19926","*****","18978","*****","17585","25","449","66","51","41","522","69","9","14","15","25","347","104","0","15","347","104","948","*****","765","94","0","15","0","15","8","12","0","15","109","71","66","61","20","24","46","47"
"0500000US19089","Howard County, Iowa","9264","*****","9118","*****","8953","13","29","36","0","13","4","7","0","13","4","7","128","39","0","13","128","39","146","*****","145","3","0","13","0","13","0","13","0","13","1","3","0","13","0","13","0","13"
"0500000US19091","Humboldt County, Iowa","9566","*****","9159","*****","8961","13","25","19","41","21","40","22","0","13","0","13","92","30","0","13","92","30","407","*****","354","42","0","13","0","13","0","13","0","13","52","42","1","2","0","13","1","2"
"0500000US19093","Ida County, Iowa","6916","*****","6764","*****","6621","13","0","13","35","32","36","25","0","13","0","13","72","37","0","13","72","37","152","*****","103","27","6","7","13","17","0","13","0","13","28","16","2","3","2","3","0","13"
"0500000US19095","Iowa County, Iowa","16207","*****","15777","*****","15450","7","148","54","7","16","40","32","0","15","5","7","127","33","0","15","127","33","430","*****","326","93","2","4","4","6","0","15","0","15","65","72","33","48","0","15","33","48"
"0500000US19097","Jackson County, Iowa","19395","*****","19119","*****","18537","15","99","85","7","8","80","25","131","15","0","15","265","91","0","15","265","91","276","*****","239","37","0","15","0","15","0","15","0","15","30","36","7","10","0","15","7","10"
"0500000US19099","Jasper County, Iowa","36891","*****","36099","*****","34614","20","704","126","68","36","176","57","56","57","0","20","481","137","0","20","481","137","792","*****","611","108","1","14","0","20","0","20","0","20","74","59","106","108","106","108","0","20"
"0500000US19101","Jefferson County, Iowa","18077","*****","17548","*****","14591","82","310","154","2","4","1107","380","0","15","236","144","1302","399","0","15","1302","399","529","*****","475","50","11","25","0","15","0","15","0","15","31","31","12","25","12","25","0","15"
"0500000US19103","Johnson County, Iowa","147001","*****","138817","*****","115842","258","9822","320","269","114","9240","446","98","19","503","358","3043","529","61","71","2982","533","8184","*****","4852","630","123","108","21","26","0","22","0","22","2774","668","414","167","159","85","255","148"
"0500000US19105","Jones County, Iowa","20568","*****","20178","*****","19304","17","504","175","6","12","226","206","0","17","0","17","138","142","0","17","138","142","390","*****","324","81","0","17","0","17","0","17","0","17","0","17","66","81","19","35","47","71"
"0500000US19107","Keokuk County, Iowa","10200","*****","10034","*****","9855","15","39","23","12","15","27","10","5","8","0","15","96","30","0","15","96","30","166","*****","118","27","0","15","0","15","0","15","0","15","25","19","23","19","23","19","0","15"
"0500000US19109","Kossuth County, Iowa","15075","*****","14713","*****","14339","13","166","32","21","16","82","22","0","15","0","15","105","46","9","13","96","43","362","*****","282","49","1","2","5","9","0","15","0","15","67","48","7","8","2","4","5","7"
"0500000US19111","Lee County, Iowa","34541","*****","33309","*****","31395","10","883","106","74","53","206","52","0","20","0","20","751","139","6","10","745","137","1232","*****","967","120","0","20","8","12","0","20","0","20","179","87","78","55","46","44","32","29"
"0500000US19113","Linn County, Iowa","222121","*****","215037","*****","191906","316","11539","621","352","175","5174","360","264","22","491","315","5311","772","75","74","5236","772","7084","*****","4485","517","319","165","18","27","31","48","24","26","1405","529","802","382","281","156","521","357"
"0500000US19115","Louisa County, Iowa","11223","*****","9455","*****","8771","10","125","18","55","54","419","84","0","15","9","10","76","68","0","15","76","68","1768","*****","1463","151","0","15","2","5","3","5","0","15","277","150","23","18","14","15","9","10"
"0500000US19117","Lucas County, Iowa","8597","*****","8444","*****","8408","27","13","22","1","2","0","13","0","13","0","13","22","18","0","13","22","18","153","*****","114","64","1","2","0","13","0","13","0","13","38","64","0","13","0","13","0","13"
"0500000US19119","Lyon County, Iowa","11769","*****","11465","*****","11277","15","7","9","31","16","27","7","33","21","0","15","90","26","0","15","90","26","304","*****","126","50","0","15","48","32","1","5","0","15","100","39","29","24","16","23","13","15"
"0500000US19121","Madison County, Iowa","15890","*****","15559","*****","15174","15","37","32","13","19","181","70","0","15","0","15","154","68","0","15","154","68","331","*****","283","54","0","15","0","15","19","25","19","25","10","19","0","15","0","15","0","15"
"0500000US19123","Mahaska County, Iowa","22208","*****","21733","*****","20757","11","339","51","58","23","308","66","15","23","7","11","249","84","0","17","249","84","475","*****","372","54","8","16","0","17","0","17","0","17","75","49","20","25","20","25","0","17"
"0500000US19125","Marion County, Iowa","33207","*****","32578","*****","31445","5","197","85","63","30","313","82","0","20","3","5","557","123","0","20","557","123","629","*****","271","133","0","20","2","6","0","20","0","20","283","170","73","74","27","43","46","54"
"0500000US19127","Marshall County, Iowa","40271","*****","31690","*****","28874","20","357","121","44","46","1446","90","14","25","6","10","949","162","11","13","938","162","8581","*****","5372","616","26","42","81","81","7","10","0","20","3050","606","45","51","17","29","28","41"
"0500000US19129","Mills County, Iowa","14957","*****","14509","*****","14105","5","130","48","108","18","40","21","0","15","3","5","123","54","0","15","123","54","448","*****","339","74","0","15","27","30","0","15","0","15","81","58","1","3","0","15","1","3"
"0500000US19131","Mitchell County, Iowa","10631","*****","10485","*****","10280","30","9","14","55","48","53","43","0","15","0","15","88","59","18","30","70","49","146","*****","107","38","0","15","14","19","0","15","0","15","13","19","12","17","12","17","0","15"
"0500000US19133","Monona County, Iowa","8796","*****","8626","*****","8346","3","24","37","179","100","0","13","0","13","2","3","75","83","0","13","75","83","170","*****","166","6","0","13","2","4","0","13","0","13","2","5","0","13","0","13","0","13"
"0500000US19135","Monroe County, Iowa","7863","*****","7662","182","7352","150","5","12","0","13","10","29","0","13","109","150","186","175","0","13","186","175","201","182","200","182","0","13","0","13","0","13","0","13","1","2","0","13","0","13","0","13"
"0500000US19137","Montgomery County, Iowa","10155","*****","9771","*****","9533","15","0","15","23","19","0","15","0","15","0","15","215","19","0","15","215","19","384","*****","121","96","0","15","27","38","0","15","0","15","160","126","76","85","9","9","67","84"
"0500000US19139","Muscatine County, Iowa","42950","*****","35309","*****","33158","47","971","131","79","56","389","64","11","20","30","43","671","138","12","19","659","139","7641","*****","6105","469","37","47","0","20","9","14","0","20","857","370","633","309","113","71","520","313"
"0500000US19141","O'Brien County, Iowa","13911","*****","13260","*****","12907","15","125","18","28","20","127","50","4","6","0","15","69","52","0","15","69","52","651","*****","176","77","22","32","18","17","0","15","0","15","350","115","85","82","48","61","37","32"
"0500000US19143","Osceola County, Iowa","6115","*****","5636","*****","5477","6","77","31","5","5","11","11","5","7","0","13","61","30","4","6","57","30","479","*****","307","86","0","13","8","8","0","13","0","13","137","87","27","32","27","32","0","13"
"0500000US19145","Page County, Iowa","15363","*****","14851","*****","14020","15","260","117","101","82","147","57","0","15","0","15","323","105","0","15","323","105","512","*****","407","70","5","11","14","14","0","15","7","13","66","63","13","11","9","10","4","6"
"0500000US19147","Palo Alto County, Iowa","9055","*****","8814","*****","8494","13","197","47","16","30","47","27","0","13","0","13","60","35","0","13","60","35","241","*****","211","35","12","22","0","13","0","13","0","13","14","19","4","7","4","7","0","13"
"0500000US19149","Plymouth County, Iowa","25039","*****","23795","*****","23090","17","159","81","106","51","134","57","16","19","7","11","283","113","0","17","283","113","1244","*****","639","215","19","29","6","7","0","17","0","17","562","220","18","19","9","11","9","15"
"0500000US19151","Pocahontas County, Iowa","6898","*****","6645","*****","6429","13","44","49","25","39","105","55","0","13","0","13","42","33","0","13","42","33","253","*****","201","43","0","13","0","13","0","13","3","5","41","34","8","13","0","13","8","13"
"0500000US19153","Polk County, Iowa","474274","*****","435188","*****","370282","132","30183","898","785","191","21376","477","380","24","224","129","11958","1048","188","106","11770","1032","39086","*****","29697","1073","893","363","580","361","132","100","43","40","6088","926","1653","358","752","241","901","316"
"0500000US19155","Pottawattamie County, Iowa","93503","*****","86381","*****","82251","8","1335","193","257","126","619","179","11","18","7","8","1901","285","0","22","1901","285","7122","*****","4654","513","31","39","48","51","12","18","0","22","2115","528","262","130","125","90","137","96"
"0500000US19157","Poweshiek County, Iowa","18605","*****","18008","*****","17040","15","345","73","0","15","396","52","9","17","0","15","218","90","0","15","218","90","597","*****","414","93","0","15","0","15","0","15","0","15","61","40","122","71","45","47","77","58"
"0500000US19159","Ringgold County, Iowa","4984","*****","4865","*****","4767","9","3","5","18","14","47","28","0","9","0","9","30","22","4","7","26","20","119","*****","51","45","0","9","0","9","0","9","0","9","68","45","0","9","0","9","0","9"
"0500000US19161","Sac County, Iowa","9868","*****","9585","*****","9399","8","64","57","0","13","8","12","0","13","0","13","114","56","8","8","106","56","283","*****","214","37","0","13","0","13","0","13","0","13","63","37","6","9","6","9","0","13"
"0500000US19163","Scott County, Iowa","172288","*****","160918","*****","138243","192","12815","668","490","145","4650","241","30","36","252","195","4438","713","73","87","4365","715","11370","*****","9572","394","46","44","124","91","28","33","0","22","1027","310","573","230","226","141","347","173"
"0500000US19165","Shelby County, Iowa","11694","*****","11362","*****","11089","15","96","53","9","8","37","46","0","15","0","15","131","49","0","15","131","49","332","*****","249","77","0","15","8","12","0","15","0","15","63","73","12","21","12","21","0","15"
"0500000US19167","Sioux County, Iowa","34825","*****","31170","*****","30340","8","124","32","21","31","248","107","20","24","7","8","410","108","0","20","410","108","3655","*****","2134","417","0","20","83","103","0","20","0","20","1257","397","181","101","109","78","72","52"
"0500000US19169","Story County, Iowa","96922","*****","93663","*****","81476","52","1772","324","217","78","7449","381","25","41","45","56","2679","527","12","14","2667","523","3259","*****","2416","258","56","64","0","22","28","29","0","22","563","238","196","100","155","91","41","37"
"0500000US19171","Tama County, Iowa","17136","*****","15555","*****","13960","8","143","21","1212","33","58","27","3","5","8","8","171","48","0","15","171","48","1581","*****","1154","155","0","15","174","86","0","15","4","6","209","117","40","27","24","24","16","14"
"0500000US19173","Taylor County, Iowa","6201","*****","5709","*****","5596","13","15","12","2","5","44","31","0","13","0","13","52","26","0","13","52","26","492","*****","322","88","0","13","12","15","0","13","0","13","154","94","4","6","4","6","0","13"
"0500000US19175","Union County, Iowa","12453","*****","12088","*****","11730","15","63","58","20","26","164","92","8","16","0","15","103","53","0","15","103","53","365","*****","333","33","0","15","0","15","0","15","8","12","24","30","0","15","0","15","0","15"
"0500000US19177","Van Buren County, Iowa","7223","*****","7116","*****","6976","13","35","17","0","13","9","6","0","13","0","13","96","15","0","13","96","15","107","*****","78","29","18","26","0","13","0","13","0","13","11","14","0","13","0","13","0","13"
"0500000US19179","Wapello County, Iowa","35315","*****","31552","*****","29257","56","1122","126","53","46","376","35","174","3","51","56","519","141","0","20","519","141","3763","*****","1611","404","21","20","2","3","0","20","9","15","1975","403","145","89","145","89","0","20"
"0500000US19181","Warren County, Iowa","49361","*****","48028","*****","46635","11","192","122","66","59","255","70","159","139","8","11","713","171","0","20","713","171","1333","*****","848","149","37","42","10","16","25","25","0","20","322","156","91","53","42","37","49","39"
"0500000US19183","Washington County, Iowa","22143","*****","20807","*****","20198","7","191","24","55","33","104","46","0","17","0","17","259","62","2","7","257","62","1336","*****","1109","161","10","27","5","9","0","17","0","17","183","158","29","26","10","12","19","22"
"0500000US19185","Wayne County, Iowa","6413","*****","6358","31","6171","13","67","37","19","15","2","9","0","13","0","13","99","34","0","13","99","34","55","31","55","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"0500000US19187","Webster County, Iowa","36757","*****","35014","*****","32224","7","1719","114","119","39","486","30","6","5","0","20","460","128","5","7","455","127","1743","*****","1449","103","20","21","6","9","0","20","0","20","172","73","96","64","20","24","76","65"
"0500000US19189","Winnebago County, Iowa","10571","*****","10107","*****","9708","15","136","50","56","55","131","10","0","15","0","15","76","46","7","13","69","48","464","*****","340","81","0","15","7","10","0","15","0","15","79","62","38","44","9","15","29","36"
"0500000US19191","Winneshiek County, Iowa","20401","*****","19955","*****","19415","2","193","41","18","37","270","53","0","17","1","2","58","51","0","17","58","51","446","*****","343","63","0","17","4","6","0","17","0","17","51","40","48","44","48","44","0","17"
"0500000US19193","Woodbury County, Iowa","102398","*****","85857","*****","75673","35","3193","318","1570","237","2938","135","199","30","15","19","2269","388","18","29","2251","385","16541","*****","12565","796","385","262","403","347","24","34","68","75","2393","511","703","355","432","291","271","198"
"0500000US19195","Worth County, Iowa","7489","*****","7271","*****","7070","13","92","38","0","13","25","17","2","4","0","13","82","39","0","13","82","39","218","*****","189","24","2","4","3","5","0","13","0","13","1","3","23","22","15","21","8","9"
"0500000US19197","Wright County, Iowa","12804","*****","11323","*****","11026","15","88","59","5","7","39","28","0","15","0","15","165","71","0","15","165","71","1481","*****","899","186","0","15","40","44","0","15","0","15","522","187","20","24","19","23","1","4"
"0500000US20001","Allen County, Kansas","12630","*****","12192","*****","11431","3","188","65","35","35","76","45","7","13","11","13","444","89","0","16","444","89","438","*****","387","52","0","16","0","16","0","16","2","4","21","33","28","41","26","39","2","4"
"0500000US20003","Anderson County, Kansas","7852","*****","7710","*****","7462","15","45","27","166","9","1","3","0","15","0","15","36","28","0","15","36","28","142","*****","105","48","0","15","0","15","0","15","0","15","0","15","37","48","37","48","0","15"
"0500000US20005","Atchison County, Kansas","16363","*****","15876","*****","14456","20","373","126","53","53","71","52","10","14","5","9","908","165","16","17","892","159","487","*****","329","80","5","8","24","22","0","16","0","16","21","19","108","69","31","44","77","59"
